Trip id,Request id,Pickup point,Driver id,Status,Request Hour,Request timestamp,Drop timestamp,Trip Duration (mins),Is Completed,Time Slot,DAY
247,2833,City,25,Trip Completed,5,13-07-2016 05:27,13-07-2016 06:19,51.87,1,Early Morning,Wednesday
248,3396,City,25,Trip Completed,14,13-07-2016 14:59,13-07-2016 15:57,58.27,1,Afternoon,Wednesday
249,3590,City,25,Trip Completed,18,13-07-2016 18:31,13-07-2016 19:31,60.45,1,Evening,Wednesday
250,3762,City,25,Trip Completed,20,13-07-2016 20:38,13-07-2016 21:21,43.23,1,Night,Wednesday
251,4566,City,25,Trip Completed,9,14-07-2016 09:48,14-07-2016 10:22,33.93,1,Morning,Thursday
252,4862,City,25,Trip Completed,17,14-07-2016 17:37,14-07-2016 18:41,63.93,1,Evening,Thursday
253,5564,Airport,25,Trip Completed,5,15-07-2016 05:41,15-07-2016 06:53,72.18,1,Early Morning,Friday
254,6187,City,25,Trip Completed,17,15-07-2016 17:11,15-07-2016 18:08,57.05,1,Evening,Friday
255,6642,City,25,Trip Completed,22,15-07-2016 22:07,15-07-2016 22:54,46.8,1,Night,Friday
256,322,City,26,Trip Completed,7,11-07-2016 07:31,11-07-2016 08:10,39.0,1,Morning,Monday
257,793,City,26,Trip Completed,17,11-07-2016 17:04,11-07-2016 18:06,62.0,1,Evening,Monday
258,898,Airport,26,Trip Completed,18,11-07-2016 18:14,11-07-2016 19:09,55.0,1,Evening,Monday
259,1258,City,26,Trip Completed,21,11-07-2016 21:51,11-07-2016 23:00,69.0,1,Night,Monday
260,2832,City,26,Trip Completed,5,13-07-2016 05:20,13-07-2016 06:14,53.85,1,Early Morning,Wednesday
261,3139,City,26,Trip Completed,8,13-07-2016 08:54,13-07-2016 09:22,28.63,1,Morning,Wednesday
262,3438,City,26,Trip Completed,16,13-07-2016 16:12,13-07-2016 17:13,60.85,1,Afternoon,Wednesday
263,3966,Airport,26,Trip Completed,22,13-07-2016 22:50,13-07-2016 23:27,37.02,1,Night,Wednesday
264,6401,Airport,26,Trip Completed,19,15-07-2016 19:33,15-07-2016 20:16,43.95,1,Evening,Friday
265,204,City,27,Trip Completed,6,11-07-2016 06:04,11-07-2016 06:44,40.0,1,Morning,Monday
266,632,Airport,27,Trip Completed,12,11-07-2016 12:20,11-07-2016 13:10,50.0,1,Afternoon,Monday
267,763,City,27,Trip Completed,16,11-07-2016 16:19,11-07-2016 17:25,66.0,1,Afternoon,Monday
268,1786,Airport,27,Trip Completed,9,12-07-2016 09:03,12-07-2016 09:58,55.0,1,Morning,Tuesday
269,1968,City,27,Trip Completed,12,12-07-2016 12:10,12-07-2016 12:49,39.0,1,Afternoon,Tuesday
270,2088,Airport,27,Trip Completed,15,12-07-2016 15:51,12-07-2016 17:02,71.0,1,Afternoon,Tuesday
271,2473,Airport,27,Trip Completed,20,12-07-2016 20:43,12-07-2016 21:20,37.0,1,Night,Tuesday
272,2869,Airport,27,Trip Completed,5,13-07-2016 05:50,13-07-2016 06:27,36.97,1,Early Morning,Wednesday
273,3742,Airport,27,Trip Completed,20,13-07-2016 20:24,13-07-2016 20:48,23.7,1,Night,Wednesday
274,4440,Airport,27,Trip Completed,8,14-07-2016 08:26,14-07-2016 09:00,34.12,1,Morning,Thursday
275,5234,City,27,Trip Completed,21,14-07-2016 21:09,14-07-2016 21:52,42.83,1,Night,Thursday
276,6354,Airport,27,Trip Completed,18,15-07-2016 18:59,15-07-2016 19:35,36.15,1,Evening,Friday
277,6638,City,27,Trip Completed,21,15-07-2016 21:59,15-07-2016 23:13,74.13,1,Night,Friday
278,84,City,28,Trip Completed,4,11-07-2016 04:50,11-07-2016 05:26,36.0,1,Early Morning,Monday
279,1199,City,28,Trip Completed,21,11-07-2016 21:17,11-07-2016 21:53,36.0,1,Night,Monday
280,1676,Airport,28,Trip Completed,7,12-07-2016 07:44,12-07-2016 08:40,56.0,1,Morning,Tuesday
281,2774,City,28,Trip Completed,4,13-07-2016 04:33,13-07-2016 05:13,40.27,1,Early Morning,Wednesday
282,3220,Airport,28,Trip Completed,9,13-07-2016 09:51,13-07-2016 10:24,32.97,1,Morning,Wednesday
283,3718,Airport,28,Trip Completed,19,13-07-2016 19:56,13-07-2016 20:47,50.95,1,Evening,Wednesday
284,4904,Airport,28,Trip Completed,18,14-07-2016 18:02,14-07-2016 18:58,56.43,1,Evening,Thursday
285,6527,Airport,28,Trip Completed,20,15-07-2016 20:54,15-07-2016 21:53,59.47,1,Night,Friday
286,6710,City,28,Trip Completed,23,15-07-2016 23:02,16-07-2016 00:12,69.6,1,Night,Friday
287,1584,Airport,29,Trip Completed,6,12-07-2016 06:26,12-07-2016 07:18,52.0,1,Morning,Tuesday
288,1966,Airport,29,Trip Completed,12,12-07-2016 12:05,12-07-2016 13:12,67.0,1,Afternoon,Tuesday
289,2827,City,29,Trip Completed,5,13-07-2016 05:18,13-07-2016 06:18,59.85,1,Early Morning,Wednesday
290,2945,Airport,29,Trip Completed,6,13-07-2016 06:34,13-07-2016 07:28,53.87,1,Morning,Wednesday
291,3365,City,29,Trip Completed,13,13-07-2016 13:47,13-07-2016 14:51,64.62,1,Afternoon,Wednesday
292,3548,Airport,29,Trip Completed,18,13-07-2016 18:07,13-07-2016 19:12,64.67,1,Evening,Wednesday
293,3753,City,29,Trip Completed,20,13-07-2016 20:30,13-07-2016 21:42,72.4,1,Night,Wednesday
294,4569,Airport,29,Trip Completed,9,14-07-2016 09:48,14-07-2016 10:49,61.37,1,Morning,Thursday
295,6309,Airport,29,Trip Completed,18,15-07-2016 18:29,15-07-2016 19:42,72.45,1,Evening,Friday
296,6437,City,29,Trip Completed,19,15-07-2016 19:53,15-07-2016 20:26,32.67,1,Evening,Friday
297,517,Airport,30,Trip Completed,9,11-07-2016 09:45,11-07-2016 10:24,39.0,1,Morning,Monday
298,1406,Airport,30,Trip Completed,3,12-07-2016 03:02,12-07-2016 03:55,53.0,1,Late Night,Tuesday
299,1643,Airport,30,Trip Completed,7,12-07-2016 07:18,12-07-2016 08:10,52.0,1,Morning,Tuesday
300,2108,Airport,30,Trip Completed,16,12-07-2016 16:14,12-07-2016 16:48,34.0,1,Afternoon,Tuesday
301,2647,City,30,Trip Completed,22,12-07-2016 22:46,12-07-2016 23:18,32.0,1,Night,Tuesday
302,3129,City,30,Trip Completed,8,13-07-2016 08:41,13-07-2016 09:41,59.88,1,Morning,Wednesday
303,3738,Airport,30,Trip Completed,20,13-07-2016 20:15,13-07-2016 20:55,39.12,1,Night,Wednesday
304,4422,Airport,30,Trip Completed,8,14-07-2016 08:13,14-07-2016 09:13,59.92,1,Morning,Thursday
305,4790,City,30,Trip Completed,16,14-07-2016 16:43,14-07-2016 17:56,72.25,1,Afternoon,Thursday
306,5496,City,30,Trip Completed,4,15-07-2016 04:59,15-07-2016 05:34,34.18,1,Early Morning,Friday
307,6484,Airport,30,Trip Completed,20,15-07-2016 20:19,15-07-2016 21:01,41.6,1,Night,Friday
308,6731,Airport,30,Trip Completed,23,15-07-2016 23:23,16-07-2016 00:11,48.0,1,Night,Friday
309,629,Airport,31,Trip Completed,12,11-07-2016 12:14,11-07-2016 13:00,46.0,1,Afternoon,Monday
310,745,Airport,31,Trip Completed,15,11-07-2016 15:48,11-07-2016 16:45,57.0,1,Afternoon,Monday
311,1064,City,31,Trip Completed,19,11-07-2016 19:53,11-07-2016 20:31,38.0,1,Evening,Monday
312,1886,Airport,31,Trip Completed,10,12-07-2016 10:10,12-07-2016 10:35,25.0,1,Morning,Tuesday
313,5608,Airport,31,Trip Completed,6,15-07-2016 06:18,15-07-2016 07:07,48.97,1,Morning,Friday
314,5877,City,31,Trip Completed,9,15-07-2016 09:37,15-07-2016 10:08,30.7,1,Morning,Friday
315,6100,Airport,31,Trip Completed,14,15-07-2016 14:44,15-07-2016 15:41,56.67,1,Afternoon,Friday
316,6659,Airport,31,Trip Completed,22,15-07-2016 22:15,15-07-2016 23:07,52.08,1,Night,Friday
317,2162,Airport,32,Trip Completed,17,12-07-2016 17:34,12-07-2016 18:33,59.0,1,Evening,Tuesday
318,3294,Airport,32,Trip Completed,11,13-07-2016 11:23,13-07-2016 12:14,50.5,1,Morning,Wednesday
319,3686,City,32,Trip Completed,19,13-07-2016 19:33,13-07-2016 20:34,61.05,1,Evening,Wednesday
320,4784,City,32,Trip Completed,16,14-07-2016 16:41,14-07-2016 17:15,33.15,1,Afternoon,Thursday
321,5896,City,32,Trip Completed,9,15-07-2016 09:47,15-07-2016 10:32,45.5,1,Morning,Friday
322,6190,City,32,Trip Completed,17,15-07-2016 17:11,15-07-2016 17:55,44.28,1,Evening,Friday
323,6551,City,32,Trip Completed,21,15-07-2016 21:03,15-07-2016 22:17,74.33,1,Night,Friday
324,145,City,33,Trip Completed,5,11-07-2016 05:32,11-07-2016 06:37,65.0,1,Early Morning,Monday
325,735,City,33,Trip Completed,15,11-07-2016 15:27,11-07-2016 16:32,65.0,1,Afternoon,Monday
326,918,Airport,33,Trip Completed,18,11-07-2016 18:22,11-07-2016 19:04,42.0,1,Evening,Monday
327,1478,City,33,Trip Completed,5,12-07-2016 05:16,12-07-2016 06:13,57.0,1,Early Morning,Tuesday
328,1957,City,33,Trip Completed,11,12-07-2016 11:45,12-07-2016 12:55,70.0,1,Morning,Tuesday
329,3097,City,33,Trip Completed,8,13-07-2016 08:15,13-07-2016 09:12,57.38,1,Morning,Wednesday
330,3981,Airport,33,Trip Completed,23,13-07-2016 23:13,13-07-2016 23:38,24.72,1,Night,Wednesday
331,4175,City,33,Trip Completed,5,14-07-2016 05:11,14-07-2016 06:15,64.15,1,Early Morning,Thursday
332,6237,City,33,Trip Completed,17,15-07-2016 17:50,15-07-2016 18:49,58.87,1,Evening,Friday
333,738,City,34,Trip Completed,15,11-07-2016 15:30,11-07-2016 16:44,74.0,1,Afternoon,Monday
334,2731,City,34,Trip Completed,2,13-07-2016 02:38,13-07-2016 03:16,38.13,1,Late Night,Wednesday
335,2863,Airport,34,Trip Completed,5,13-07-2016 05:46,13-07-2016 06:22,35.95,1,Early Morning,Wednesday
336,3528,Airport,34,Trip Completed,17,13-07-2016 17:50,13-07-2016 18:17,26.42,1,Evening,Wednesday
337,4653,City,34,Trip Completed,11,14-07-2016 11:58,14-07-2016 12:55,56.58,1,Morning,Thursday
338,5042,City,34,Trip Completed,19,14-07-2016 19:21,14-07-2016 20:05,43.85,1,Evening,Thursday
339,360,Airport,35,Trip Completed,8,11-07-2016 08:02,11-07-2016 09:05,63.0,1,Morning,Monday
340,771,Airport,35,Trip Completed,16,11-07-2016 16:19,11-07-2016 17:34,75.0,1,Afternoon,Monday
341,1274,City,35,Trip Completed,22,11-07-2016 22:01,11-07-2016 23:21,80.0,1,Night,Monday
342,1501,City,35,Trip Completed,5,12-07-2016 05:41,12-07-2016 06:47,66.0,1,Early Morning,Tuesday
343,1972,City,35,Trip Completed,12,12-07-2016 12:22,12-07-2016 12:43,21.0,1,Afternoon,Tuesday
344,2871,City,35,Trip Completed,5,13-07-2016 05:53,13-07-2016 07:00,67.0,1,Early Morning,Wednesday
345,3395,City,35,Trip Completed,14,13-07-2016 14:52,13-07-2016 15:33,40.2,1,Afternoon,Wednesday
346,3572,City,35,Trip Completed,18,13-07-2016 18:25,13-07-2016 19:31,65.6,1,Evening,Wednesday
347,4118,Airport,35,Trip Completed,4,14-07-2016 04:28,14-07-2016 05:26,58.22,1,Early Morning,Thursday
348,4739,City,35,Trip Completed,14,14-07-2016 14:52,14-07-2016 15:37,44.7,1,Afternoon,Thursday
349,6556,City,35,Trip Completed,21,15-07-2016 21:09,15-07-2016 21:38,28.15,1,Night,Friday
350,6677,Airport,35,Trip Completed,22,15-07-2016 22:29,15-07-2016 23:22,52.87,1,Night,Friday
351,1104,Airport,36,Trip Completed,20,11-07-2016 20:17,11-07-2016 21:20,63.0,1,Night,Monday
352,1596,Airport,36,Trip Completed,6,12-07-2016 06:39,12-07-2016 07:30,51.0,1,Morning,Tuesday
353,1835,Airport,36,Trip Completed,9,12-07-2016 09:35,12-07-2016 10:30,55.0,1,Morning,Tuesday
354,2110,Airport,36,Trip Completed,16,12-07-2016 16:19,12-07-2016 17:12,53.0,1,Afternoon,Tuesday
355,2759,Airport,36,Trip Completed,3,13-07-2016 03:50,13-07-2016 04:33,43.2,1,Late Night,Wednesday
356,3010,Airport,36,Trip Completed,7,13-07-2016 07:26,13-07-2016 08:40,74.82,1,Morning,Wednesday
357,3403,City,36,Trip Completed,15,13-07-2016 15:16,13-07-2016 15:45,29.0,1,Afternoon,Wednesday
358,3856,Airport,36,Trip Completed,21,13-07-2016 21:34,13-07-2016 22:26,51.95,1,Night,Wednesday
359,4472,City,36,Trip Completed,8,14-07-2016 08:39,14-07-2016 09:55,75.93,1,Morning,Thursday
360,5199,City,36,Trip Completed,20,14-07-2016 20:50,14-07-2016 21:57,66.78,1,Night,Thursday
361,5612,City,36,Trip Completed,6,15-07-2016 06:15,15-07-2016 07:17,61.88,1,Morning,Friday
362,6614,Airport,36,Trip Completed,21,15-07-2016 21:40,15-07-2016 22:56,75.48,1,Night,Friday
363,191,Airport,37,Trip Completed,5,11-07-2016 05:55,11-07-2016 06:45,50.0,1,Early Morning,Monday
364,333,City,37,Trip Completed,7,11-07-2016 07:43,11-07-2016 08:53,70.0,1,Morning,Monday
365,488,Airport,37,Trip Completed,9,11-07-2016 09:35,11-07-2016 10:20,45.0,1,Morning,Monday
366,1780,City,37,Trip Completed,8,12-07-2016 08:58,12-07-2016 09:45,47.0,1,Morning,Tuesday
367,2235,Airport,37,Trip Completed,18,12-07-2016 18:12,12-07-2016 19:14,62.0,1,Evening,Tuesday
368,2516,City,37,Trip Completed,21,12-07-2016 21:05,12-07-2016 22:18,73.0,1,Night,Tuesday
369,4209,City,37,Trip Completed,5,14-07-2016 05:37,14-07-2016 06:42,65.18,1,Early Morning,Thursday
370,4726,City,37,Trip Completed,13,14-07-2016 13:52,14-07-2016 15:04,72.03,1,Afternoon,Thursday
371,5088,Airport,37,Trip Completed,19,14-07-2016 19:52,14-07-2016 21:06,73.65,1,Evening,Thursday
372,5352,Airport,37,Trip Completed,23,14-07-2016 23:01,14-07-2016 23:45,44.13,1,Night,Thursday
373,6024,Airport,37,Trip Completed,12,15-07-2016 12:43,15-07-2016 13:55,72.3,1,Afternoon,Friday
374,6196,Airport,37,Trip Completed,17,15-07-2016 17:19,15-07-2016 18:03,43.95,1,Evening,Friday
375,6297,City,37,Trip Completed,18,15-07-2016 18:21,15-07-2016 18:57,36.25,1,Evening,Friday
376,125,City,38,Trip Completed,5,11-07-2016 05:12,11-07-2016 06:17,65.0,1,Early Morning,Monday
377,1611,City,38,Trip Completed,6,12-07-2016 06:49,12-07-2016 07:44,55.0,1,Morning,Tuesday
378,1814,City,38,Trip Completed,9,12-07-2016 09:19,12-07-2016 09:59,40.0,1,Morning,Tuesday
379,3088,City,38,Trip Completed,8,13-07-2016 08:12,13-07-2016 09:01,48.38,1,Morning,Wednesday
380,3384,Airport,38,Trip Completed,14,13-07-2016 14:40,13-07-2016 15:34,53.55,1,Afternoon,Wednesday
381,4218,Airport,38,Trip Completed,5,14-07-2016 05:38,14-07-2016 06:24,46.52,1,Early Morning,Thursday
382,5757,City,38,Trip Completed,8,15-07-2016 08:12,15-07-2016 09:17,65.57,1,Morning,Friday
383,5958,Airport,38,Trip Completed,10,15-07-2016 10:48,15-07-2016 11:49,60.7,1,Morning,Friday
384,6314,City,38,Trip Completed,18,15-07-2016 18:31,15-07-2016 19:30,59.37,1,Evening,Friday
385,249,City,39,Trip Completed,6,11-07-2016 06:31,11-07-2016 07:14,43.0,1,Morning,Monday
386,728,City,39,Trip Completed,15,11-07-2016 15:05,11-07-2016 16:09,64.0,1,Afternoon,Monday
387,3042,City,39,Trip Completed,7,13-07-2016 07:38,13-07-2016 08:32,53.93,1,Morning,Wednesday
388,3620,City,39,Trip Completed,18,13-07-2016 18:54,13-07-2016 20:08,73.77,1,Evening,Wednesday
389,4276,City,39,Trip Completed,6,14-07-2016 06:22,14-07-2016 07:23,60.97,1,Morning,Thursday
390,4735,City,39,Trip Completed,14,14-07-2016 14:43,14-07-2016 15:51,68.45,1,Afternoon,Thursday
391,1353,Airport,40,Trip Completed,23,11-07-2016 23:51,12-07-2016 00:34,43.0,1,Night,Monday
392,1568,City,40,Trip Completed,6,12-07-2016 06:18,12-07-2016 06:52,34.0,1,Morning,Tuesday
393,2465,City,40,Trip Completed,20,12-07-2016 20:38,12-07-2016 21:37,59.0,1,Night,Tuesday
394,3688,City,40,Trip Completed,19,13-07-2016 19:39,13-07-2016 20:40,60.98,1,Evening,Wednesday
395,4727,City,40,Trip Completed,14,14-07-2016 14:06,14-07-2016 15:02,56.62,1,Afternoon,Thursday
396,5348,City,40,Trip Completed,22,14-07-2016 22:50,14-07-2016 23:45,54.37,1,Night,Thursday
397,6537,Airport,40,Trip Completed,20,15-07-2016 20:52,15-07-2016 22:03,70.85,1,Night,Friday
398,1941,Airport,41,Trip Completed,11,12-07-2016 11:29,12-07-2016 12:09,40.0,1,Morning,Tuesday
399,3766,Airport,41,Trip Completed,20,13-07-2016 20:33,13-07-2016 21:24,51.37,1,Night,Wednesday
400,4243,Airport,41,Trip Completed,6,14-07-2016 06:02,14-07-2016 06:37,35.17,1,Morning,Thursday
401,4717,Airport,41,Trip Completed,13,14-07-2016 13:42,14-07-2016 14:36,54.22,1,Afternoon,Thursday
402,5682,City,41,Trip Completed,7,15-07-2016 07:16,15-07-2016 08:24,68.6,1,Morning,Friday
403,6343,City,41,Trip Completed,18,15-07-2016 18:44,15-07-2016 19:21,37.87,1,Evening,Friday
404,6726,Airport,41,Trip Completed,23,15-07-2016 23:22,16-07-2016 00:12,49.58,1,Night,Friday
405,238,City,42,Trip Completed,6,11-07-2016 06:27,11-07-2016 07:15,48.0,1,Morning,Monday
406,2624,City,42,Trip Completed,22,12-07-2016 22:16,12-07-2016 23:17,61.0,1,Night,Tuesday
407,2787,City,42,Trip Completed,4,13-07-2016 04:54,13-07-2016 05:29,34.42,1,Early Morning,Wednesday
408,3992,City,42,Trip Completed,23,13-07-2016 23:24,14-07-2016 00:04,39.78,1,Night,Wednesday
409,4974,City,42,Trip Completed,18,14-07-2016 18:44,14-07-2016 19:16,31.33,1,Evening,Thursday
410,5478,Airport,42,Trip Completed,4,15-07-2016 04:43,15-07-2016 05:44,61.08,1,Early Morning,Friday
411,5641,City,42,Trip Completed,6,15-07-2016 06:46,15-07-2016 07:16,29.92,1,Morning,Friday
412,128,City,43,Trip Completed,5,11-07-2016 05:12,11-07-2016 05:48,36.0,1,Early Morning,Monday
413,627,City,43,Trip Completed,12,11-07-2016 12:12,11-07-2016 13:10,58.0,1,Afternoon,Monday
414,1766,Airport,43,Trip Completed,8,12-07-2016 08:45,12-07-2016 09:52,67.0,1,Morning,Tuesday
415,2089,City,43,Trip Completed,15,12-07-2016 15:49,12-07-2016 16:32,43.0,1,Afternoon,Tuesday
416,3565,City,43,Trip Completed,18,13-07-2016 18:13,13-07-2016 18:50,37.32,1,Evening,Wednesday
417,3954,Airport,43,Trip Completed,22,13-07-2016 22:43,14-07-2016 00:03,79.77,1,Night,Wednesday
418,4204,City,43,Trip Completed,5,14-07-2016 05:36,14-07-2016 06:23,47.07,1,Early Morning,Thursday
419,4651,City,43,Trip Completed,11,14-07-2016 11:54,14-07-2016 12:47,52.87,1,Morning,Thursday
420,5814,City,43,Trip Completed,8,15-07-2016 08:43,15-07-2016 09:55,71.43,1,Morning,Friday
421,6062,City,43,Trip Completed,13,15-07-2016 13:48,15-07-2016 14:51,62.93,1,Afternoon,Friday
422,118,Airport,44,Trip Completed,5,11-07-2016 05:11,11-07-2016 05:52,41.0,1,Early Morning,Monday
423,339,Airport,44,Trip Completed,7,11-07-2016 07:49,11-07-2016 08:45,56.0,1,Morning,Monday
424,766,City,44,Trip Completed,16,11-07-2016 16:23,11-07-2016 17:27,64.0,1,Afternoon,Monday
425,1133,Airport,44,Trip Completed,20,11-07-2016 20:27,11-07-2016 21:31,64.0,1,Night,Monday
426,2458,City,44,Trip Completed,20,12-07-2016 20:33,12-07-2016 21:33,60.0,1,Night,Tuesday
427,3060,Airport,44,Trip Completed,7,13-07-2016 07:56,13-07-2016 09:12,75.33,1,Morning,Wednesday
428,3653,City,44,Trip Completed,19,13-07-2016 19:18,13-07-2016 19:51,32.55,1,Evening,Wednesday
429,4321,City,44,Trip Completed,6,14-07-2016 06:56,14-07-2016 07:47,51.68,1,Morning,Thursday
430,5672,Airport,44,Trip Completed,7,15-07-2016 07:07,15-07-2016 07:59,52.23,1,Morning,Friday
431,1698,City,45,Trip Completed,7,12-07-2016 07:56,12-07-2016 08:56,60.0,1,Morning,Tuesday
432,2098,City,45,Trip Completed,16,12-07-2016 16:12,12-07-2016 16:42,30.0,1,Afternoon,Tuesday
433,2733,City,45,Trip Completed,2,13-07-2016 02:37,13-07-2016 03:45,67.17,1,Late Night,Wednesday
434,2917,Airport,45,Trip Completed,6,13-07-2016 06:21,13-07-2016 06:53,31.95,1,Morning,Wednesday
435,3151,Airport,45,Trip Completed,9,13-07-2016 09:00,13-07-2016 09:38,37.9,1,Morning,Wednesday
436,3358,City,45,Trip Completed,13,13-07-2016 13:30,13-07-2016 14:38,68.22,1,Afternoon,Wednesday
437,5435,City,45,Trip Completed,2,15-07-2016 02:52,15-07-2016 03:43,51.55,1,Late Night,Friday
438,5717,Airport,45,Trip Completed,7,15-07-2016 07:41,15-07-2016 08:24,43.0,1,Morning,Friday
439,635,Airport,46,Trip Completed,12,11-07-2016 12:25,11-07-2016 13:29,64.0,1,Afternoon,Monday
440,1275,Airport,46,Trip Completed,22,11-07-2016 22:05,11-07-2016 23:02,57.0,1,Night,Monday
441,1562,Airport,46,Trip Completed,6,12-07-2016 06:16,12-07-2016 07:15,59.0,1,Morning,Tuesday
442,2908,Airport,46,Trip Completed,6,13-07-2016 06:14,13-07-2016 07:17,62.57,1,Morning,Wednesday
443,3414,City,46,Trip Completed,15,13-07-2016 15:28,13-07-2016 16:44,76.0,1,Afternoon,Wednesday
444,3638,Airport,46,Trip Completed,19,13-07-2016 19:09,13-07-2016 19:58,48.92,1,Evening,Wednesday
445,5132,Airport,46,Trip Completed,20,14-07-2016 20:11,14-07-2016 20:40,29.13,1,Night,Thursday
446,5422,City,46,Trip Completed,2,15-07-2016 02:09,15-07-2016 03:09,60.28,1,Late Night,Friday
447,5724,City,46,Trip Completed,7,15-07-2016 07:40,15-07-2016 08:48,68.6,1,Morning,Friday
448,6026,Airport,46,Trip Completed,12,15-07-2016 12:50,15-07-2016 13:35,44.37,1,Afternoon,Friday
449,6416,City,46,Trip Completed,19,15-07-2016 19:42,15-07-2016 20:27,45.35,1,Evening,Friday
450,995,Airport,47,Trip Completed,19,11-07-2016 19:11,11-07-2016 19:33,22.0,1,Evening,Monday
451,1771,City,47,Trip Completed,8,12-07-2016 08:56,12-07-2016 09:27,31.0,1,Morning,Tuesday
452,2729,Airport,47,Trip Completed,2,13-07-2016 02:36,13-07-2016 03:03,26.25,1,Late Night,Wednesday
453,3416,City,47,Trip Completed,15,13-07-2016 15:31,13-07-2016 16:06,34.82,1,Afternoon,Wednesday
454,4286,City,47,Trip Completed,6,14-07-2016 06:35,14-07-2016 07:35,60.78,1,Morning,Thursday
455,5012,Airport,47,Trip Completed,18,14-07-2016 18:59,14-07-2016 20:05,65.93,1,Evening,Thursday
456,6761,Airport,47,Trip Completed,0,15-07-2016 00:05,15-07-2016 00:47,42.1,1,Late Night,Friday
457,5638,City,47,Trip Completed,6,15-07-2016 06:40,15-07-2016 07:18,37.95,1,Morning,Friday
458,6191,Airport,47,Trip Completed,17,15-07-2016 17:17,15-07-2016 18:16,58.75,1,Evening,Friday
459,443,City,48,Trip Completed,9,11-07-2016 09:05,11-07-2016 09:45,40.0,1,Morning,Monday
460,1299,City,48,Trip Completed,22,11-07-2016 22:22,11-07-2016 23:06,44.0,1,Night,Monday
461,1637,Airport,48,Trip Completed,7,12-07-2016 07:09,12-07-2016 08:15,66.0,1,Morning,Tuesday
462,2099,Airport,48,Trip Completed,16,12-07-2016 16:03,12-07-2016 17:16,73.0,1,Afternoon,Tuesday
463,2349,Airport,48,Trip Completed,19,12-07-2016 19:22,12-07-2016 20:07,45.0,1,Evening,Tuesday
464,3081,City,48,Trip Completed,8,13-07-2016 08:10,13-07-2016 08:47,37.22,1,Morning,Wednesday
465,3555,Airport,48,Trip Completed,18,13-07-2016 18:08,13-07-2016 19:07,59.07,1,Evening,Wednesday
466,3798,City,48,Trip Completed,20,13-07-2016 20:55,13-07-2016 21:41,46.72,1,Night,Wednesday
467,3982,Airport,48,Trip Completed,23,13-07-2016 23:16,14-07-2016 00:34,77.22,1,Night,Wednesday
468,4082,Airport,48,Trip Completed,2,14-07-2016 02:37,14-07-2016 03:23,45.42,1,Late Night,Thursday
469,4672,City,48,Trip Completed,12,14-07-2016 12:36,14-07-2016 13:47,71.02,1,Afternoon,Thursday
470,4937,City,48,Trip Completed,18,14-07-2016 18:22,14-07-2016 19:14,52.55,1,Evening,Thursday
471,5594,Airport,48,Trip Completed,6,15-07-2016 06:05,15-07-2016 07:02,56.78,1,Morning,Friday
472,540,City,49,Trip Completed,9,11-07-2016 09:56,11-07-2016 10:52,56.0,1,Morning,Monday
473,1533,City,49,Trip Completed,5,12-07-2016 05:56,12-07-2016 06:32,36.0,1,Early Morning,Tuesday
474,2359,City,49,Trip Completed,19,12-07-2016 19:31,12-07-2016 20:28,57.0,1,Evening,Tuesday
475,2603,City,49,Trip Completed,22,12-07-2016 22:00,12-07-2016 22:51,51.0,1,Night,Tuesday
476,2965,Airport,49,Trip Completed,6,13-07-2016 06:56,13-07-2016 07:25,29.38,1,Morning,Wednesday
477,4002,City,49,Trip Completed,23,13-07-2016 23:39,14-07-2016 00:50,71.35,1,Night,Wednesday
478,4364,Airport,49,Trip Completed,7,14-07-2016 07:26,14-07-2016 08:07,40.35,1,Morning,Thursday
